file_path,label,case_id
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\05\T03.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\06\T03.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\07\Main.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\08\T03.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\09\t03.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\10\Main.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\11\T03.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\12\T03.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\13\No3.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\14\Soal3.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\non-plagiarized\15\T03.java,non-plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L1\01\L1.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L1\02\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L1\03\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L1\04\percabangan.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L1\05\percabangan.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L1\06\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L1\07\Kasus3L1.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L1\08\Level1.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L2\01\L2.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L2\02\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L2\03\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L2\04\Kasus3.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L2\05\inputoutput.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L2\06\cabang.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L2\07\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L2\08\Kasus3L2.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L2\09\Level2.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L3\01\L3.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L3\02\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L3\03\Kasus3.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L3\04\inputoutput.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L3\05\cabang.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L3\06\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L3\07\Kasus3L3.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L3\08\Level3.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L4\01\L4.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L4\02\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L4\03\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L4\04\Kasus3.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L4\05\inputoutput.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L4\06\cabang.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L4\07\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L4\08\Kasus3L4.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L4\09\Level4.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L5\01\L5.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L5\02\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L5\03\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L5\04\Kasus3.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L5\05\percabangan.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L5\06\cabang.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L5\07\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L5\08\Kasus3L5.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L5\09\Level5.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L6\01\L6.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L6\02\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L6\03\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L6\04\Kasus3.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L6\05\percabangan.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L6\06\cabang.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L6\07\Main.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L6\08\Kasus3L6.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-03\plagiarized\L6\09\Level6.java,plagiarized,case-03
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\original\T4.java,original,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\01\T04.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\02\T04.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\03\Nomor4_2451041557A22145B3701B0184109CAB013.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\04\T04.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\05\T04.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\06\T04.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\07\Main.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\08\T04.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\09\t04.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\10\Main.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\11\T04.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\12\T04.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\13\No4.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\14\Soal4.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\non-plagiarized\15\T04.java,non-plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L1\01\L1.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L1\02\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L1\03\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L1\04\Kasus4.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L1\05\pengulangan.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L1\06\pengulangan.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L1\07\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L1\08\Kasus4L1.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L1\09\Level1.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L2\01\L2.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L2\02\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L2\03\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L2\04\Kasus4.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L2\05\pengulangan.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L2\06\looping.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L2\07\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L2\08\Kasus4L2.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L2\09\Level2.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L3\01\L3.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L3\02\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L3\03\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L3\04\Kasus4.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L3\05\pengulangan.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L3\06\looping.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L3\07\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L3\08\Kasus4L3.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L3\09\Level3.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L4\01\L4.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L4\02\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L4\03\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L4\04\Kasus4.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L4\05\pengulangan.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L4\06\looping.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L4\07\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L4\08\Kasus4L4.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L4\09\Level4.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L5\01\L5.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L5\02\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L5\03\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L5\04\Kasus4.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L5\05\pengulangan.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L5\06\looping.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L5\07\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L5\08\Kasus4L5.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L5\09\Level5.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L6\01\L6.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L6\02\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L6\03\Main.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L6\04\Kasus4.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L6\05\pengulangan.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L6\06\looping.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L6\07\Main.java,plagiarized,case-04
