pair_id,file1,file2,label,source,plagiarism_level
irplag_case-01_Kasus1L1,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus1L1.java,1,IR-Plag,1
irplag_case-01_Level1,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Level1.java,1,IR-Plag,1
irplag_case-01_L2,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/L2.java,1,IR-Plag,2
irplag_case-01_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,2
irplag_case-01_WelcomeToJava,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/WelcomeToJava.java,1,IR-Plag,2
irplag_case-01_hellow,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/hellow.java,1,IR-Plag,2
irplag_case-01_PrintJava,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/PrintJava.java,1,IR-Plag,2
irplag_case-01_L3,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/L3.java,1,IR-Plag,3
irplag_case-01_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,3
irplag_case-01_HelloWorld,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/HelloWorld.java,1,IR-Plag,3
irplag_case-01_hellow,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/hellow.java,1,IR-Plag,3
irplag_case-01_Kasus1L3,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus1L3.java,1,IR-Plag,3
irplag_case-01_Level3,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Level3.java,1,IR-Plag,3
irplag_case-01_L4,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/L4.java,1,IR-Plag,4
irplag_case-01_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,4
irplag_case-01_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,4
irplag_case-01_HelloWorld,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/HelloWorld.java,1,IR-Plag,4
irplag_case-01_hellow,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/hellow.java,1,IR-Plag,4
irplag_case-01_Level4,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Level4.java,1,IR-Plag,4
irplag_case-01_L5,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/L5.java,1,IR-Plag,5
irplag_case-01_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,5
irplag_case-01_WelcomeToJava,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/WelcomeToJava.java,1,IR-Plag,5
irplag_case-01_hellow,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/hellow.java,1,IR-Plag,5
irplag_case-01_PrintJava,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/PrintJava.java,1,IR-Plag,5
irplag_case-01_L6,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/L6.java,1,IR-Plag,6
irplag_case-01_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,6
irplag_case-01_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,6
irplag_case-01_WelcomeToJava,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/WelcomeToJava.java,1,IR-Plag,6
irplag_case-01_HelloWorld,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/HelloWorld.java,1,IR-Plag,6
irplag_case-01_hellow,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/hellow.java,1,IR-Plag,6
irplag_case-01_PrintJava,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/PrintJava.java,1,IR-Plag,6
irplag_case-01_Kasus1L6,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus1L6.java,1,IR-Plag,6
irplag_case-01_Level6,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Level6.java,1,IR-Plag,6
irplag_case-01_T01,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T01.java,0,IR-Plag,
irplag_case-01_T01,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T01.java,0,IR-Plag,
irplag_case-01_Nomor1_2451041557A22145B3701B0184109CAB013,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Nomor1_2451041557A22145B3701B0184109CAB013.java,0,IR-Plag,
irplag_case-01_T01,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T01.java,0,IR-Plag,
irplag_case-01_T01,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T01.java,0,IR-Plag,
irplag_case-01_T01,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T01.java,0,IR-Plag,
irplag_case-01_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,0,IR-Plag,
irplag_case-01_T01,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T01.java,0,IR-Plag,
irplag_case-01_t01,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/t01.java,0,IR-Plag,
irplag_case-01_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,0,IR-Plag,
irplag_case-01_T01,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T01.java,0,IR-Plag,
irplag_case-01_T01,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T01.java,0,IR-Plag,
irplag_case-01_No1,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/No1.java,0,IR-Plag,
irplag_case-01_Soal1,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Soal1.java,0,IR-Plag,
irplag_case-01_T01,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T1.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T01.java,0,IR-Plag,
irplag_case-02_L1,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/L1.java,1,IR-Plag,1
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,1
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,1
irplag_case-02_Kasus2,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus2.java,1,IR-Plag,1
irplag_case-02_inputoutput,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/inputoutput.java,1,IR-Plag,1
irplag_case-02_inputoutput,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/inputoutput.java,1,IR-Plag,1
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,1
irplag_case-02_Kasus2L1,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus2L1.java,1,IR-Plag,1
irplag_case-02_Level1,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Level1.java,1,IR-Plag,1
irplag_case-02_L2,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/L2.java,1,IR-Plag,2
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,2
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,2
irplag_case-02_Kasus2,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus2.java,1,IR-Plag,2
irplag_case-02_inputoutput,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/inputoutput.java,1,IR-Plag,2
irplag_case-02_inout,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/inout.java,1,IR-Plag,2
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,2
irplag_case-02_Kasus2L2,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus2L2.java,1,IR-Plag,2
irplag_case-02_Level2,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Level2.java,1,IR-Plag,2
irplag_case-02_L3,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/L3.java,1,IR-Plag,3
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,3
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,3
irplag_case-02_Kasus2,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus2.java,1,IR-Plag,3
irplag_case-02_inputoutput,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/inputoutput.java,1,IR-Plag,3
irplag_case-02_inout,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/inout.java,1,IR-Plag,3
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,3
irplag_case-02_Kasus2L3,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus2L3.java,1,IR-Plag,3
irplag_case-02_Level3,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Level3.java,1,IR-Plag,3
irplag_case-02_L4,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/L4.java,1,IR-Plag,4
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,4
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,4
irplag_case-02_Kasus2,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus2.java,1,IR-Plag,4
irplag_case-02_inputoutput,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/inputoutput.java,1,IR-Plag,4
irplag_case-02_inout,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/inout.java,1,IR-Plag,4
irplag_case-02_Main,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Main.java,1,IR-Plag,4
irplag_case-02_Kasus2L4,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Kasus2L4.java,1,IR-Plag,4
irplag_case-02_Level4,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/T2.java,C:\Users\fmend\OneDrive\Escritorio\8vo\Code-Plagiarism-Detector\IR-Plag-Dataset/data/raw_files/ir_plag/Level4.java,1,IR-Plag,4
